Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
10764	-188.6255	-249.9631	61.3376	0.027325	0.0272335	0.00877409	0.0509804	0.108378	0.0244942	0.0090532	0.0314868	0.031975	0.0215181	0.133537	0.00798578	0.0898212	0.0209661	0.037801	0.0973043	0.0800784	0.0818824	0.0101884	0.0400171	0.0742964	0.0727907	0.0429454	0.0311337	0.0460098	0.00204102	0.0150055	0.00815058	0.047702	0.0148788	0.00987797	0.0174558	0.0109967	0.0344187	0.0116406	0.0292545	0.0181594	0.0573035	0.0960686	0.00196088	0.0209803	0.000281082	0.0221894	0.000523877	0.000792897	0.0204544	0.0167425	1.084582	1.184794	0.0159442	0.132863	0.532744	1.87707	7.52654	62.7188	2.992537	0.0164128	0.0163579	0.00527018	0.0306216	0.0650976	0.0147125	0.00543783	0.0189127	0.0192059	0.0129249	0.0802092	0.00479668	0.0539514	0.0125934	0.0227053	0.0584461	0.0480993	0.0491829	0.00611972	0.0240364	0.0446264	0.0437219	0.0257953	0.0187006	0.0276359	0.00122595	0.00901312	0.00489567	0.0286524	0.00893697	0.00593323	0.0104849	0.00660519	0.0206737	0.00699199	0.0175718	0.0109075	0.0344195	0.0577039	0.00117781	0.0126019	0.000168833	0.0133282	0.000314668	0.000476256	0.012286	0.0100564	0.983365	0.457709	0.542291	1.664855
10800	-193.8321	-253.1949	59.36279	0.108677	0.00633707	0.00917796	0.0967162	0.149392	0.155481	0.0378628	0.017391	0.0583536	0.0590247	0.000514263	0.00317583	0.027403	0.0394017	0.079593	0.00326415	0.00330555	0.112172	0.0154186	0.055662	0.0525528	0.078987	0.0869403	0.0334667	0.13103	0.000326643	0.160639	0.0621026	0.0217373	0.00884477	0.011534	0.0123797	0.032801	0.0778221	0.00608086	0.0320749	0.102179	0.06154	0.134617	0.00264052	0.0710137	0.0809425	0.104404	0.0354646	0.000134296	0.0140283	0.01256	0.7511744	0.6015046	0.00225995	0.0512375	0.395745	2.52688	19.517	442.487	4.405233	0.0440492	0.00256856	0.00372004	0.0392013	0.060552	0.0630201	0.0153467	0.00704898	0.023652	0.0239241	0.000208443	0.00128724	0.0111071	0.0159704	0.0322609	0.00132304	0.00133982	0.0454661	0.00624952	0.0225611	0.0213008	0.0320152	0.0352389	0.0135648	0.0531094	0.000132396	0.0651107	0.0251716	0.00881063	0.00358499	0.00467501	0.00501779	0.013295	0.0315431	0.00246471	0.0130007	0.0414156	0.0249436	0.0545634	0.00107026	0.0287835	0.0328079	0.0423175	0.0143746	5.44334e-05	0.00568599	0.00509085	1.052371	0.624413	0.375587	2.467168
10836	-196.4904	-258.1751	61.6847	0.00896612	0.0100101	0.0700642	0.00598947	0.0860853	0.0753826	0.0336749	0.0488558	0.0569457	0.0121852	0.0538529	0.0412165	0.101256	0.0469674	0.0136666	0.00144506	0.00279037	0.0715555	0.0366833	0.0280299	0.0543644	0.0225293	0.0546999	0.0183034	0.0530327	0.0556288	0.0272757	0.0146162	0.0180451	0.0316196	0.0191133	0.0215499	0.042391	0.0682109	0.0596757	0.0437806	0.0151071	0.01576	0.0352322	0.108054	0.024449	0.0168387	0.0276411	0.0769723	0.000240984	0.00655453	0.0305304	0.3069314	0.1812871	0.0038726	0.0666289	0.429541	2.32807	15.0085	258.225	4.015802	0.0050718	0.00566235	0.0396327	0.00338802	0.0486952	0.042641	0.0190486	0.0276359	0.032212	0.00689272	0.0304625	0.0233146	0.0572769	0.0265677	0.00773066	0.000817414	0.00157841	0.0404762	0.0207503	0.0158555	0.0307519	0.0127439	0.0309416	0.0103535	0.0299986	0.0314671	0.0154288	0.00826782	0.0102074	0.017886	0.0108117	0.01219	0.023979	0.0385843	0.0337563	0.024765	0.00854553	0.00891483	0.0199295	0.0611221	0.0138298	0.00952502	0.0156355	0.0435403	0.000136315	0.00370765	0.0172699	1.160919	0.846534	0.153466	1.76784
10872	-188.2803	-248.7056	60.42525	0.0234932	0.0112466	0.0654845	0.0133654	0.115716	0.0895171	0.0592525	0.00257271	0.0224789	0.0184563	0.0178325	0.0205607	0.182877	0.00926266	0.0145287	0.0527185	0.0496219	0.210417	0.0405673	0.0157947	0.0837657	0.0695117	0.0362322	0.0727504	0.0471166	0.0376916	0.0185598	0.0213905	0.0138033	0.0347019	0.034308	0.0372273	0.0350488	0.0124743	0.0147638	0.0207036	0.0396427	0.0339654	0.00578922	0.00553326	0.0285003	0.0562052	0.118596	0.0316717	0.000454189	0.026257	0.0289345	1.163758	1.391652	0.0112456	0.112062	0.505183	1.97948	8.92362	88.9238	3.244974	0.0117386	0.00561945	0.03272	0.00667814	0.0578186	0.0447281	0.0296061	0.00128548	0.0112318	0.00922188	0.0089102	0.0102733	0.0913761	0.00462817	0.00725941	0.0263413	0.024794	0.105137	0.0202698	0.00789197	0.0418543	0.0347322	0.0181038	0.0363504	0.0235423	0.018833	0.00927359	0.010688	0.00689695	0.0173391	0.0171423	0.018601	0.0175125	0.00623289	0.00737685	0.0103447	0.0198079	0.0169711	0.00289264	0.00276474	0.0142405	0.0280835	0.0592576	0.0158251	0.00022694	0.0131196	0.0144574	0.968287	0.418121	0.581879	2.001363
10908	-175.2868	-237.3632	62.07642	0.0566509	0.00160531	0.00241822	0.0552993	0.0258988	0.022544	0.0343167	0.00318915	0.0189731	0.00245418	0.025061	0.0111308	0.0182205	0.00427052	0.00250264	0.0434393	0.000912211	0.114323	0.0362582	0.0268859	0.0526107	0.0425344	0.022363	0.0688436	0.052768	0.0193906	0.00443996	0.0274889	4.43928e-05	0.000807793	0.0122897	0.0340072	0.078728	0.0235415	0.0286051	0.0172561	0.0127615	0.0193972	0.0415615	0.0299977	0.00149441	0.00760373	0.0710161	0.00596288	0.00483583	0.00897195	0.017416	0.9480332	0.9012007	0.013432	0.122205	0.519026	1.92669	8.18295	74.4489	3.116509	0.0466996	0.00132332	0.00199344	0.0455854	0.0213494	0.0185839	0.0282886	0.00262894	0.0156403	0.00202308	0.0206588	0.0091756	0.0150199	0.00352036	0.00206302	0.0358087	0.000751972	0.0942413	0.0298891	0.0221631	0.0433691	0.0350628	0.0184347	0.0567505	0.0434987	0.0159844	0.00366003	0.0226602	3.65947e-05	0.000665896	0.0101309	0.0280335	0.0648986	0.0194062	0.0235803	0.0142249	0.0105198	0.0159899	0.0342608	0.0247283	0.00123191	0.00626806	0.0585414	0.00491544	0.00398637	0.00739594	0.0143567	1.010503	0.525983	0.474017	1.213092
10944	-197.5579	-256.0983	58.54042	0.0434882	0.107388	0.018134	0.0272808	0.0227679	0.078841	0.00625742	0.0319746	0.00768429	0.0268409	0.0184626	0.027054	0.0506282	0.00476039	0.00803806	0.00112586	0.000847671	0.0578515	0.00663493	0.0204253	0.0409704	0.00747364	0.0100743	0.0350144	0.0477638	0.000108959	0.00333327	0.0114596	0.0454347	0.0020832	0.0153705	0.00260325	0.0082659	0.03598	0.0149478	0.00598419	0.0206672	0.000327948	0.0201261	0.0298744	0.00139281	0.023478	0.0158649	0.0406025	0.045846	0.0218312	0.0242314	0.9513051	0.9071324	8.5019e-05	0.010347	0.240247	4.16238	96.6464	11762.1	6.777062	0.0396213	0.0978393	0.0165215	0.0248551	0.0207434	0.0718307	0.00570102	0.0291315	0.00700102	0.0244543	0.0168209	0.0246484	0.0461264	0.0043371	0.00732333	0.00102576	0.000772298	0.0527075	0.00604497	0.0186091	0.0373274	0.0068091	0.00917855	0.0319009	0.0435167	9.9271e-05	0.00303688	0.0104406	0.0413948	0.00189797	0.0140038	0.00237178	0.00753091	0.0327807	0.0136187	0.00545209	0.0188295	0.000298787	0.0183365	0.027218	0.00126897	0.0213904	0.0144542	0.0369922	0.0417694	0.01989	0.0220768	1.009835	0.524347	0.475653	1.097596
10980	-186.9119	-249.9682	63.05625	0.0427435	0.0222984	0.00127024	0.0732458	0.0292289	0.0552746	0.0479164	0.052449	0.0118301	0.00226993	0.0152148	0.0237418	0.0213114	0.0249733	0.037159	0.0144368	0.00221505	0.0795398	0.0139907	0.0249495	0.0358591	0.0279167	0.0371991	0.0210063	0.0663518	0.0452245	0.0123364	0.0766773	0.0292178	0.0128922	0.0286503	0.000318234	0.0163625	0.0748952	0.11079	0.00152552	0.0126528	0.00183996	0.0501991	0.0768965	0.00174575	0.0221599	0.0158465	0.0190824	0.00772695	0.0083771	0.0721342	0.5193037	0.3507159	0.0271734	0.172317	0.577761	1.73082	5.80326	36.8007	2.607036	0.0288429	0.0150468	0.000857147	0.0494255	0.0197234	0.0372988	0.0323335	0.0353921	0.00798286	0.00153172	0.0102668	0.0160207	0.0143807	0.0168517	0.0250745	0.00974181	0.00149469	0.0536727	0.0094408	0.0168357	0.0241974	0.0188379	0.0251016	0.0141748	0.0447735	0.030517	0.00832448	0.051741	0.0197159	0.0086995	0.0193329	0.000214741	0.0110412	0.0505385	0.0747597	0.0010294	0.00853797	0.00124158	0.0338739	0.051889	0.00117801	0.0149533	0.0106931	0.0128766	0.00521407	0.00565278	0.0486754	1.106365	0.740348	0.259652	1.481943
11016	-183.6864	-246.3474	62.66103	0.0296087	0.0446296	0.000130531	0.001297	0.006631	0.0391632	0.0401086	0.00670313	0.0195366	0.0464337	0.018191	0.0334496	0.0798673	0.00189095	0.00442488	0.0098174	0.00413145	0.0171439	0.014881	0.0517964	0.0487026	0.0866833	0.000915054	0.00220816	0.0331927	0.0119811	0.00166269	0.0174898	0.00518042	0.0179225	0.0254487	0.00288076	0.0204819	0.0417117	0.0653342	0.0452185	0.031034	0.00916558	0.0281768	0.00415489	0.0474406	0.0466189	0.0277299	0.0451509	0.0338539	0.00253597	0.0106618	0.9218427	0.8550169	0.0267857	0.171114	0.576499	1.73461	5.84407	37.3333	2.617427	0.0250206	0.0377139	0.000110304	0.00109602	0.00560347	0.0330945	0.0338935	0.00566442	0.0165093	0.0392384	0.0153722	0.0282663	0.0674912	0.00159793	0.00373921	0.00829612	0.00349125	0.0144873	0.0125751	0.0437702	0.0411558	0.073251	0.000773258	0.00186599	0.0280492	0.0101245	0.00140504	0.0147796	0.00437767	0.0151453	0.0215052	0.00243436	0.017308	0.0352481	0.0552102	0.0382115	0.026225	0.0077453	0.0238106	0.00351105	0.0400893	0.0393949	0.0234329	0.0381544	0.028608	0.002143	0.0090097	1.01588	0.539079	0.460921	1.183374
11052	-188.3898	-246.24	57.85014	0.0837397	0.0938209	0.00257041	0.0677709	0.184726	0.156611	0.177036	0.0865848	0.187514	0.0527798	0.159901	0.0464996	0.0503439	0.00713575	0.0799148	0.0438618	0.0393917	0.105335	0.0154593	0.0567995	0.0902199	0.0406339	0.0492341	0.106605	0.0255318	0.0420438	0.0146002	0.00215657	0.0302538	0.0805282	0.137712	0.0459192	0.0206836	0.0750765	0.0458999	0.0281387	0.154427	0.0226731	0.0684544	0.108129	0.42526	0.125332	0.0754313	0.0268839	0.0239348	0.175093	0.0203043	1.047639	1.100045	0.0122541	0.116856	0.511828	1.95378	8.55757	81.6055	3.182874	0.0222774	0.0249593	0.000683809	0.0180292	0.049143	0.0416633	0.0470971	0.0230343	0.0498846	0.0140411	0.0425386	0.0123703	0.0133931	0.00189833	0.0212598	0.0116686	0.0104794	0.0280224	0.00411265	0.0151104	0.0240013	0.0108099	0.0130978	0.0283603	0.00679225	0.011185	0.00388411	0.000573715	0.00804845	0.021423	0.0366357	0.012216	0.00550249	0.0199727	0.0122108	0.00748579	0.0410824	0.00603175	0.018211	0.0287658	0.113132	0.0333421	0.0200671	0.00715196	0.00636742	0.0465802	0.00540159	0.9905621	0.47618	0.52382	3.758954
11088	-188.5937	-250.3571	61.76341	0.0287118	0.00296833	0.000627185	0.00260532	0.0254558	0.0443515	0.0204153	0.00266097	0.00472044	0.0116295	0.02077	0.0207153	0.0704639	0.00125453	0.00640902	0.0219168	0.0465597	0.00223924	0.00993511	0.00356999	0.0187839	0.0191901	0.00303928	0.0360205	0.0141862	0.0132738	0.00639855	0.0390998	0.00899474	0.0288946	0.0117833	0.00906229	0.0176819	0.00775488	0.0908103	0.0165326	0.00871036	0.00901686	0.000894014	0.000549984	0.008927	0.0499982	0.0527845	0.000730587	0.0186756	0.0213328	0.000752011	0.9114828	0.8373619	0.00479684	0.0739599	0.443759	2.25347	13.5208	208.47	3.861041	0.0333139	0.0034441	0.000727712	0.0030229	0.0295359	0.0514603	0.0236875	0.00308748	0.00547705	0.0134935	0.0240991	0.0240356	0.0817581	0.00145561	0.00743628	0.0254297	0.0540224	0.00259816	0.0115275	0.0041422	0.0217946	0.0222659	0.00352643	0.041794	0.01646	0.0154014	0.00742414	0.0453669	0.0104364	0.0335259	0.013672	0.0105148	0.020516	0.00899786	0.105366	0.0191825	0.0101065	0.0104621	0.00103731	0.000638137	0.0103578	0.0580121	0.0612449	0.000847688	0.021669	0.0247521	0.000872545	1.018022	0.544259	0.455741	0.8618583
11124	-185.7861	-247.4703	61.6842	0.0308692	0.00708271	0.00222628	0.0169206	0.0419971	0.12907	0.0152673	0.00718355	0.0549765	0.00731876	0.0294386	0.105674	0.115767	0.00970373	0.00120557	0.0662457	0.022396	0.0904334	0.0190744	0.00273127	0.0273555	0.0625846	0.0565328	0.0482134	0.111867	0.0259764	0.027754	0.0574529	0.00567936	0.0120228	0.00518679	0.268875	0.00799274	0.0210815	0.0792834	0.0102307	0.0101088	0.0221446	0.0715893	0.0018193	0.0321649	0.0029689	0.100739	0.0171931	0.0101799	0.0225519	0.00489696	0.6718585	0.5058636	0.0136604	0.123214	0.520359	1.92175	8.11596	73.2045	3.104321	0.0162467	0.00372769	0.00117171	0.00890545	0.0221034	0.0679304	0.00803532	0.00378076	0.0289346	0.00385192	0.0154938	0.0556171	0.0609294	0.00510715	0.000634502	0.0348657	0.0117872	0.0475958	0.010039	0.00143749	0.0143975	0.0329388	0.0297537	0.0253751	0.0588765	0.0136716	0.0146072	0.0302379	0.00298909	0.00632771	0.00272985	0.141511	0.00420665	0.0110953	0.0417275	0.00538451	0.00532036	0.0116549	0.0376781	0.000957511	0.0169286	0.00156256	0.0530197	0.00904886	0.00535776	0.0118692	0.00257731	1.070238	0.664071	0.335929	1.900027
11160	-182.3429	-242.7573	60.41434	0.049597	0.00667659	0.0169348	0.00308501	0.162635	0.060059	0.00442322	0.03405	0.0821287	0.0690388	0.0853195	0.0255176	0.0882387	0.00315113	0.0244526	0.021514	0.00450401	0.0387468	0.0151335	0.00221241	0.0111362	0.0854537	0.0577416	0.0533602	0.0636554	0.0714069	0.191719	0.0541195	0.0136532	0.0240807	0.0117291	0.181781	0.128527	0.0520133	0.0472961	0.0617111	0.0631047	0.150666	0.128646	0.0310035	0.0292393	0.0055943	0.199795	0.0307694	0.187351	0.0130204	0.0882084	1.007449	1.015009	0.0434671	0.216684	0.620569	1.61142	4.61501	23.0059	2.267364	0.0174995	0.00235572	0.00597515	0.00108849	0.057383	0.0211908	0.00156066	0.012014	0.0289777	0.0243592	0.0301035	0.00900345	0.0311335	0.00111182	0.00862769	0.00759085	0.00158916	0.0136712	0.0053396	0.000780612	0.00392924	0.0301509	0.0203731	0.0188272	0.0224597	0.0251947	0.0676448	0.0190952	0.00481729	0.00849646	0.00413842	0.0641382	0.0453487	0.018352	0.0166876	0.0217737	0.0222654	0.05316	0.0453907	0.010939	0.0103166	0.00197386	0.0704943	0.0108565	0.0661036	0.00459403	0.0311228	0.9985125	0.496276	0.503724	2.834201
11196	-185.2756	-246.37	61.0944	0.0187175	0.0102843	0.0224456	0.0223652	0.0521243	0.01163	0.00689863	0.0342417	0.00750789	0.0153773	0.0376273	0.010799	0.0262318	0.0101702	0.00743403	0.00457258	0.00299916	0.0178376	0.0242803	0.0181813	0.00830744	0.0301375	0.0127981	0.0103924	0.00719777	0.0157819	0.00642895	0.00592679	0.00740226	0.00447233	0.000697578	0.0486762	0.00339348	0.0126285	0.0173602	0.0107325	0.00526968	0.00509957	0.0148302	0.0184164	0.00251199	0.00268861	0.0234383	0.0141623	0.00270159	0.0300633	0.0201991	1.56631	3.611589	0.0162245	0.133997	0.534158	1.8721	7.46283	61.6351	2.979934	0.0266085	0.01462	0.0319083	0.031794	0.0740991	0.016533	0.00980698	0.0486774	0.0106731	0.0218601	0.0534904	0.0153517	0.0372907	0.0144578	0.0105681	0.0065003	0.00426356	0.0253576	0.0345165	0.0258463	0.0118097	0.042843	0.0181935	0.0147736	0.0102322	0.0224354	0.0091393	0.00842543	0.0105229	0.00635779	0.000991666	0.0691973	0.00482412	0.0179525	0.024679	0.0152571	0.00749129	0.00724946	0.0210824	0.0261804	0.00357101	0.00382209	0.0333195	0.0201329	0.00384054	0.0427375	0.0287147	0.8982611	0.216845	0.783155	0.7034407
11232	-176.9896	-238.1064	61.11679	0.0278312	0.0734803	0.153276	0.0541503	0.242441	0.0599214	0.0344926	0.00706243	0.0105667	0.0523484	0.0598732	0.0210829	0.0589736	0.0048717	0.0296784	0.0318919	0.0582064	0.0663134	0.0995518	0.00218848	0.010862	0.0412596	0.0372884	0.0147469	0.0687847	0.00137682	0.0305914	0.0161618	0.0635002	0.0553726	0.023744	0.0564435	0.0323258	0.0942061	0.124341	0.0754333	0.0550461	0.0379736	0.0548728	0.0452435	0.00051033	0.106837	0.0147569	0.0585948	0.0885904	0.0247353	0.00245187	1.233999	1.610962	0.0827759	0.29666	0.68447	1.46098	3.37086	12.0808	1.801612	0.0116729	0.030819	0.0642868	0.0227117	0.101684	0.0251321	0.0144669	0.00296211	0.00443189	0.0219559	0.025112	0.00884258	0.0247346	0.00204328	0.0124477	0.013376	0.0244129	0.0278131	0.0417539	0.000917889	0.00455571	0.0173051	0.0156395	0.00618513	0.0288496	0.000577466	0.0128306	0.00677856	0.0266332	0.0232243	0.00995868	0.0236734	0.0135581	0.0395118	0.0521508	0.0316381	0.0230874	0.0159268	0.0230147	0.018976	0.000214042	0.0448094	0.00618933	0.0245758	0.0371565	0.0103744	0.00102836	0.9552925	0.383001	0.616999	2.384253
11268	-179.679	-241.4193	61.74027	0.00601531	0.00414542	0.000554228	0.00627774	0.0160132	0.00568427	0.0047866	0.00885486	0.00167182	0.0015102	0.00336572	0.00616637	0.00324343	0.000301196	0.00159044	4.78234e-05	0.00445119	0.00652892	0.00416196	0.00117238	0.0066913	0.00596845	0.00154517	0.00974606	0.00599783	0.00131107	0.000183916	0.00385385	0.00411035	0.00308979	0.00500111	0.000367572	0.00455538	0.0137281	0.00202097	0.000626181	0.00127841	0.000864899	0.00253645	0.000877583	0.00407442	0.00575836	0.00133363	0.00258052	0.000652641	0.00189544	7.37825e-05	1.107643	1.241255	0.0107673	0.109712	0.501853	1.99261	9.11479	92.8739	3.276401	0.0339337	0.0233852	0.00312652	0.0354142	0.0903342	0.0320663	0.0270023	0.0499523	0.00943109	0.00851937	0.0189868	0.0347859	0.0182969	0.00169911	0.00897205	0.000269783	0.0251102	0.0368311	0.0234786	0.00661368	0.0377472	0.0336694	0.00871665	0.0549797	0.0338351	0.00739603	0.00103751	0.0217404	0.0231874	0.0174302	0.0282124	0.00207356	0.0256979	0.0774436	0.0114008	0.00353243	0.00721179	0.00487909	0.0143087	0.00495064	0.0229847	0.0324842	0.00752328	0.0145573	0.00368169	0.0106926	0.000416224	0.9789252	0.446179	0.553821	0.1772664
11304	-190.2626	-251.923	61.66043	0.0466123	0.0338685	0.0283949	0.0719604	0.0424376	0.0457619	0.00599197	0.018385	0.0196152	0.017166	0.0539592	0.0551544	0.00686146	0.0847312	0.0208554	0.015828	0.0379521	0.0152071	0.0344128	0.0222441	0.0301968	0.133462	0.00424274	0.0482518	0.022982	0.0074837	0.0144695	0.00976251	0.00148463	0.043952	0.00561379	0.00934266	0.0247913	0.0713516	0.018804	0.0290593	0.0169229	0.00823467	0.00421844	0.0364654	0.0296517	0.0224781	0.0342271	0.0237542	0.005982	0.0015205	4.52895e-06	1.259501	1.700882	0.0234377	0.160326	0.564905	1.77021	6.2373	42.6662	2.713972	0.0348866	0.0253486	0.0212519	0.0538581	0.0317621	0.0342501	0.00448464	0.0137601	0.0146808	0.0128478	0.0403854	0.0412799	0.0051354	0.0634164	0.0156091	0.0118464	0.028405	0.0113816	0.025756	0.0166484	0.0226006	0.0998884	0.00317544	0.0361137	0.0172007	0.00560111	0.0108295	0.00730667	0.00111116	0.0328955	0.0042016	0.00699244	0.0185548	0.0534025	0.0140737	0.0217492	0.0126658	0.00616317	0.00315725	0.0272922	0.0221926	0.0168236	0.025617	0.0177787	0.00447718	0.00113801	3.38965e-06	0.9506605	0.370249	0.629751	1.336109
11340	-188.2743	-250.1666	61.89227	0.0129148	0.00773698	0.0114521	0.00763071	0.066796	0.0136434	0.0311134	0.0126261	0.0231916	0.0189702	0.0199262	0.0130787	0.0378807	0.00303868	0.000749506	0.014281	0.037299	0.0189214	0.00238807	0.0507779	0.00248694	0.00751798	0.053716	0.0105852	0.0492187	0.0024014	0.0179894	0.0758187	0.0032564	0.0189359	0.00608614	0.0134674	0.0330727	0.0273076	0.0117032	0.00400608	0.0466631	0.00141427	0.013995	0.0348749	0.0141131	0.0487123	0.0228407	0.00495495	0.0141904	0.0210105	9.21609e-05	1.18286	1.447561	0.0141563	0.125376	0.523189	1.91135	7.97604	70.6402	3.078537	0.0133853	0.00801886	0.0118693	0.00790872	0.0692296	0.0141405	0.032247	0.0130861	0.0240366	0.0196614	0.0206522	0.0135552	0.0392608	0.00314939	0.000776813	0.0148013	0.038658	0.0196108	0.00247508	0.0526279	0.00257755	0.00779188	0.0556731	0.0109708	0.0510119	0.00248889	0.0186448	0.078581	0.00337504	0.0196258	0.00630788	0.0139581	0.0342777	0.0283025	0.0121295	0.00415203	0.0483631	0.0014658	0.0145049	0.0361455	0.0146273	0.0504871	0.0236728	0.00513548	0.0147074	0.021776	9.55186e-05	0.9647183	0.40857	0.59143	0.9648473
11376	-194.6488	-256.1966	61.54777	0.0116217	0.0261726	0.00926201	0.0517076	0.0700228	0.0495249	0.0289413	0.0146459	0.0128851	0.0114729	0.0261528	0.00924137	0.00532012	0.00651949	0.0218055	0.0130185	0.0121475	0.0232545	0.0110492	0.00419388	0.0129098	0.0153316	0.019191	0.000453507	0.0210759	0.00515458	0.0176767	0.0384549	0.120356	0.044466	0.00355595	0.00317179	0.0109209	0.0115632	0.0246295	0.00529151	0.049761	0.00340653	0.00372693	0.0133935	0.0192106	0.00278789	0.0277884	0.00246998	0.0125806	0.0128989	0.0129411	1.03661	1.076002	0.00547688	0.0789	0.452802	2.20847	12.6743	182.586	3.765179	0.0124413	0.0280182	0.00991514	0.0553539	0.0749606	0.0530172	0.0309822	0.0156787	0.0137938	0.012282	0.027997	0.00989304	0.00569528	0.00697923	0.0233431	0.0139365	0.0130041	0.0248943	0.0118284	0.00448962	0.0138202	0.0164128	0.0205443	0.000485487	0.0225621	0.00551806	0.0189232	0.0411666	0.128843	0.0476016	0.00380671	0.00339545	0.011691	0.0123786	0.0263663	0.00566465	0.05327	0.00364675	0.00398974	0.014338	0.0205653	0.00298448	0.0297479	0.00264415	0.0134677	0.0138085	0.0138537	0.9927312	0.481695	0.518305	0.9341282
11412	-190.7084	-250.3612	59.65282	0.0306883	0.0200626	0.0240048	0.027972	0.00424482	0.0549052	0.0201189	0.000632066	0.00387639	0.0225246	0.0264026	0.0280015	0.155535	0.0376978	0.00375772	0.0370696	0.00836092	0.0156883	0.00471466	0.0486725	0.0159649	0.0114198	0.0062193	0.00965072	0.0551479	0.009065	0.0160141	0.00618234	0.046533	0.116854	0.0289095	0.000451003	0.0743788	0.0314835	0.00405849	0.00660371	0.0089763	0.00769291	0.0269914	0.0117294	0.0154899	0.00751769	0.00302496	0.0868167	0.0192657	0.128473	0.0232496	1.288254	1.809992	0.00165768	0.0440497	0.377516	2.6489	22.7016	603.254	4.629332	0.0226801	0.0148272	0.0177407	0.0206726	0.00313712	0.0405776	0.0148688	0.000467127	0.00286483	0.0166467	0.0195127	0.0206944	0.114947	0.0278605	0.00277713	0.0273962	0.00617911	0.0115944	0.00348436	0.0359713	0.0117988	0.00843976	0.00459636	0.00713234	0.0407569	0.00669947	0.0118352	0.00456904	0.0343901	0.0863603	0.0213655	0.000333313	0.0549695	0.0232678	0.00299942	0.00488045	0.00663391	0.00568543	0.0199479	0.00866858	0.0114478	0.00555593	0.00223559	0.0641617	0.0142383	0.0949477	0.0171826	0.9454916	0.355873	0.644127	1.353093
11448	-176.0162	-239.0474	63.03128	0.000436096	0.00222899	0.0207579	0.00618895	0.00160776	0.0464998	0.0434295	0.0110933	0.0170692	0.0151748	0.0397397	0.00140285	0.0377582	0.00098532	0.000716741	0.00698418	0.0516671	0.0341211	0.0023442	0.00479769	0.0277528	0.0424231	0.0166222	0.015616	0.0314601	0.000704605	0.00213111	0.00298017	0.000570325	0.00886168	0.0207474	0.000782569	0.0224879	0.030016	0.0301627	0.0136388	0.0205348	0.0164106	0.00205815	0.0236112	0.0142265	0.0299281	0.00873851	0.0376919	0.0171207	0.0346946	0.00696198	0.8837852	0.7917698	0.024663	0.16436	0.569302	1.75654	6.0842	40.5466	2.677128	0.000529282	0.00270529	0.0251936	0.00751143	0.00195131	0.0564361	0.0527096	0.0134637	0.0207166	0.0184175	0.0482315	0.00170262	0.0458265	0.00119587	0.000869897	0.00847659	0.0627075	0.0414122	0.00284512	0.00582288	0.0336831	0.0514883	0.0201741	0.0189529	0.0381826	0.000855168	0.00258649	0.00361698	0.000692195	0.0107553	0.0251808	0.000949792	0.0272932	0.0364299	0.036608	0.0165531	0.0249227	0.0199173	0.00249794	0.0286565	0.0172665	0.0363232	0.0106058	0.045746	0.0207791	0.0421082	0.00844965	1.023796	0.558107	0.441893	0.8239377
