Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
13032	-180.8976	-244.909	64.01135	0.00734998	0.00723777	0.000430827	0.0309055	0.0286222	0.0214251	0.00573472	0.0152805	0.0235345	0.00143384	0.0500235	0.0295259	0.0738246	0.00134952	0.00794084	0.0175019	0.0142596	0.054062	0.0209457	0.0884665	0.0224756	0.0770502	0.0552263	0.0101606	0.0454405	0.00118074	0.0223978	0.0338679	0.010488	0.0029698	0.0314884	0.0344256	0.0182458	0.0317484	0.0118783	0.00713156	0.0126797	0.0218114	0.108001	0.000859867	0.0169095	0.025292	0.0577602	0.0144757	0.00560493	0.025409	0.0161603	0.4179755	0.264203	0.0491052	0.229964	0.632193	1.5818	4.34851	20.3645	2.179179	0.00601967	0.00592777	0.000352849	0.0253117	0.0234417	0.0175472	0.00469676	0.0125148	0.0192748	0.00117432	0.0409694	0.0241818	0.0604627	0.00110526	0.00650358	0.0143341	0.0116787	0.044277	0.0171546	0.0724545	0.0184076	0.0631045	0.0452306	0.00832162	0.0372159	0.000967032	0.0183439	0.027738	0.00858968	0.00243228	0.0257892	0.0281948	0.0149434	0.0260021	0.00972842	0.00584078	0.0103847	0.0178637	0.0884536	0.000704235	0.013849	0.0207143	0.0473059	0.0118557	0.00459046	0.0208101	0.0132353	1.13174	0.791012	0.208988	1.220994
13068	-174.0688	-236.3014	62.23257	0.000762338	0.00524704	0.0111149	0.00306956	0.0123471	0.0285277	0.0118708	0.00417285	0.00679189	0.00520864	0.0516246	0.00520785	0.00251907	0.00049751	0.00478896	0.0118746	0.00853176	0.0217117	0.00169806	0.0220343	0.0261241	0.0165572	0.00232784	0.0056805	0.0403541	0.0128187	0.0142919	0.0106419	0.0101486	0.000184262	0.00771295	0.0029776	0.0137956	0.0115064	0.00357751	0.00138601	0.0167143	0.0128778	0.0297298	0.00433809	0.0295969	0.028182	0.014893	0.000956767	0.0103411	0.0184531	0.0381888	0.7976316	0.6633837	0.00545646	0.0787564	0.452545	2.20973	12.6974	183.269	3.76788	0.00126224	0.00868776	0.0184034	0.00508241	0.0204436	0.0472346	0.019655	0.00690918	0.0112456	0.00862417	0.0854771	0.00862286	0.00417093	0.000823749	0.00792929	0.0196613	0.0141264	0.0359491	0.00281155	0.0364832	0.0432548	0.0274145	0.0038543	0.00940545	0.0668161	0.0212245	0.0236637	0.0176202	0.0168035	0.00030509	0.0127707	0.00493014	0.022842	0.0190517	0.00592345	0.00229488	0.0276747	0.0213223	0.0492249	0.00718277	0.0490049	0.0466622	0.024659	0.00158416	0.0171222	0.0305536	0.0632309	1.042181	0.601184	0.398816	0.6039581
13104	-171.4238	-232.8197	61.39592	0.00380559	0.00460088	0.000906679	0.0189687	0.0427685	0.0438613	0.00712703	0.00411212	0.0298633	0.0167214	0.0146804	0.00239117	0.00489863	0.00162745	0.00462401	0.00445966	0.00199254	0.0313312	0.0148377	0.0212131	0.0372603	0.0485576	0.0124738	0.0025727	0.0274362	0.000573395	0.0254498	0.00907324	0.0140295	0.00710401	0.00169625	0.00942878	0.00636129	0.00206176	0.0044074	0.00270716	0.0194115	0.00371884	0.0216838	0.00746926	0.00681622	0.0456251	0.0135952	0.0218907	0.00395416	0.000499175	0.000374354	1.11808	1.26778	0.00417989	0.0691569	0.43456	2.30118	14.4599	239.241	3.960589	0.00603083	0.00729114	0.00143684	0.0300603	0.0677765	0.0695083	0.0112944	0.0065166	0.0473252	0.0264988	0.0232644	0.00378935	0.00776301	0.00257907	0.0073278	0.00706735	0.00315763	0.0496514	0.0235137	0.033617	0.0590475	0.0769506	0.0197675	0.00407704	0.0434789	0.000908675	0.040331	0.0143786	0.022233	0.0112579	0.00268809	0.014942	0.0100809	0.00326733	0.00698454	0.00429012	0.030762	0.00589335	0.034363	0.0118367	0.0108019	0.0723034	0.0215446	0.0346909	0.00626627	0.000791056	0.00059325	0.9769288	0.44096	0.55904	0.6310229
13140	-173.6522	-236.4305	62.77835	0.0225011	0.00906004	0.00798869	0.00957195	0.0234642	0.0378311	0.015965	0.110897	0.0055337	0.0114079	0.0712215	0.00984149	0.0166243	0.00502694	0.00853413	0.033894	0.0370768	0.0117895	0.0138166	0.0402532	0.0151719	0.0506457	0.000997856	0.0019462	0.126625	0.0582709	0.0165153	0.033573	0.0251683	0.0168004	0.0280933	0.00720264	0.00761844	0.0253146	0.00456091	0.000506238	0.000939627	0.0199475	0.0287433	0.028556	0.00445959	0.106943	0.0178494	0.0143935	0.0045629	0.0118569	0.0954077	0.4867752	0.3216807	0.0113941	0.112782	0.506193	1.97553	8.86669	87.7645	3.235485	0.0179296	0.00721933	0.00636565	0.00762724	0.018697	0.030145	0.0127215	0.0883667	0.00440943	0.00909019	0.0567516	0.00784201	0.0132468	0.00400563	0.00680027	0.0270078	0.029544	0.00939428	0.0110095	0.032075	0.0120894	0.0403561	0.000795124	0.00155079	0.100899	0.0464321	0.01316	0.026752	0.0200549	0.0133871	0.0223857	0.0057393	0.00607062	0.0201715	0.00363428	0.000403387	0.000748725	0.0158948	0.0229036	0.0227544	0.00355354	0.0852153	0.0142229	0.0114692	0.00363587	0.00944794	0.0760239	1.114386	0.756612	0.243388	1.254969
13176	-181.7526	-244.296	62.54343	0.0195854	0.0464452	0.0519022	0.0884666	0.0521865	0.0510672	0.00616397	0.0336603	0.0810205	0.00324658	0.0624889	0.0253216	0.0383042	0.009574	0.0506467	0.090881	0.0438209	0.0853431	0.0184636	0.0284394	0.0186305	0.0948624	0.0325996	0.0791443	0.110228	0.0123782	0.0364142	0.0197321	0.0299791	0.0113944	0.0525587	0.00342507	0.0403639	0.0276788	0.059975	0.0062468	0.0114078	0.0759376	0.00429921	0.0355786	0.0189527	0.086657	0.0207601	0.0476505	0.001688	0.0665155	0.0345787	0.7958478	0.6609196	0.0651284	0.26392	0.659949	1.51527	3.78902	15.3543	1.974987	0.0101654	0.0241065	0.0269389	0.045917	0.0270864	0.0265055	0.0031993	0.0174708	0.0420522	0.00168508	0.0324337	0.0131427	0.0198811	0.00496921	0.0262872	0.0471701	0.0227445	0.0442958	0.0095832	0.0147609	0.00966981	0.0492366	0.0169202	0.0410784	0.0572116	0.00642467	0.0189002	0.0102416	0.0155601	0.00591406	0.0272796	0.00177772	0.0209502	0.0143662	0.0311289	0.00324229	0.00592101	0.039414	0.00223143	0.0184664	0.00983706	0.0449777	0.0107752	0.0247321	0.000876125	0.0345236	0.0179475	1.042569	0.602076	0.397924	1.926664
13212	-188.1191	-247.5785	59.4594	0.0451063	0.0240685	0.105042	0.0443916	0.0722033	0.214613	0.00602884	0.16885	0.0273769	0.0398656	0.0297709	0.0117569	0.0706318	0.0111024	0.00987082	0.0548388	0.0469738	0.0602911	0.0303115	0.151462	0.0355541	0.137015	0.0213222	0.0305582	0.00759545	0.0131448	0.0581156	0.113109	0.0239766	0.103734	0.0421462	0.0880158	0.0685437	0.0111451	0.0405102	0.0168989	0.121477	0.0133394	0.00368656	0.0180258	0.0456511	0.110417	0.0342307	0.05749	0.00681275	0.0629339	0.0321537	1.291529	1.82298	0.0143836	0.126353	0.524459	1.90673	7.9143	69.5237	3.067017	0.0177433	0.00946775	0.0413201	0.0174621	0.0284023	0.0844216	0.00237154	0.0664198	0.0107691	0.0156818	0.0117109	0.00462477	0.0277842	0.0043673	0.00388285	0.0215717	0.0184779	0.0237165	0.0119235	0.05958	0.0139858	0.0538972	0.00838745	0.0120205	0.00298779	0.00517073	0.0228607	0.0444934	0.00943158	0.0408056	0.0165789	0.0346224	0.0269628	0.00438412	0.0159354	0.00664745	0.0477849	0.00524726	0.00145017	0.00709075	0.0179576	0.0434343	0.0134652	0.0226146	0.00267991	0.0247561	0.0126482	0.9449065	0.354236	0.645764	2.542161
13248	-173.5739	-235.9089	62.33504	0.0220026	0.00691782	0.0191921	0.0202954	0.0271391	0.0153481	0.0111336	0.0483466	0.0221675	0.00449289	0.0568678	0.00114213	0.0326336	0.00298818	0.00160451	0.0015449	0.00239359	0.0217785	0.00414904	0.00507186	0.00541644	0.0263099	0.0205764	0.0185749	0.0331847	0.0590604	0.023179	0.00880353	0.0319182	0.00287706	0.0058515	0.00133374	0.0265229	0.00192859	0.00718461	0.0186308	0.0177671	0.00790715	0.014567	0.000141505	0.0143341	0.0144609	0.00688071	0.0108437	0.00645505	0.0167458	0.0024693	1.277499	1.768162	0.0273535	0.172873	0.578342	1.72908	5.78459	36.5584	2.60226	0.0300938	0.00946175	0.0262498	0.0277588	0.0371191	0.0209922	0.0152279	0.0661254	0.0303193	0.00614509	0.0777802	0.00156213	0.0446342	0.00408704	0.00219455	0.00211301	0.0032738	0.0297872	0.00567479	0.00693696	0.00740826	0.035985	0.0281431	0.0254055	0.0453879	0.0807791	0.0317028	0.0120409	0.0436557	0.00393505	0.0080033	0.0018242	0.0362764	0.00263781	0.00982665	0.025482	0.0243007	0.0108149	0.0199239	0.000193541	0.0196053	0.0197787	0.009411	0.0148314	0.00882881	0.0229039	0.00337735	0.9474185	0.361251	0.638749	0.7311351
13284	-174.9548	-236.8694	61.9146	0.00893733	0.0116904	0.0153112	0.0298564	0.0503095	0.00783154	0.00372843	0.00821794	0.00970428	0.00957023	0.0176812	0.0032748	0.0293278	0.00284749	0.00215213	0.00710685	0.00297747	0.0368593	0.00089344	0.0194731	0.00498139	0.0227412	0.00424798	0.00619501	0.0178419	0.00543501	0.0285201	0.00127621	0.0168527	0.00664054	0.00811016	0.00411915	0.00276132	0.0132368	0.00541009	0.00502707	0.0066749	0.00811168	0.00101647	0.0214165	0.012236	0.00673618	0.0259408	0.00174627	0.0103108	0.00377367	0.00322559	1.307114	1.886477	0.0151716	0.129684	0.528733	1.89131	7.71108	65.9125	3.028449	0.0167889	0.0219605	0.0287623	0.0560856	0.0945069	0.0147116	0.0070039	0.0154375	0.0182296	0.0179778	0.0332143	0.00615175	0.0550927	0.00534905	0.0040428	0.0133503	0.0055932	0.0692407	0.00167834	0.0365805	0.0093576	0.0427197	0.00797988	0.0116374	0.0335162	0.0102097	0.0535753	0.00239737	0.0316581	0.0124743	0.015235	0.00773788	0.00518718	0.0248654	0.0101629	0.00944341	0.0125389	0.0152379	0.00190945	0.0402311	0.0229855	0.012654	0.04873	0.00328038	0.0193689	0.00708889	0.0060593	0.9421317	0.346443	0.653557	0.5323362
13320	-192.1023	-250.6557	58.55332	0.0918489	0.0923865	0.0349068	0.023342	0.120673	0.0634579	0.0588093	0.0558039	0.0318644	0.0468156	0.0334072	0.0366585	0.0725422	0.0373658	0.0122662	0.0120194	0.0178099	0.140859	0.0334606	0.125615	0.0858888	0.0595612	0.0116762	0.089004	0.00179302	0.00915059	0.00964529	0.0141883	0.0371883	0.0177079	0.12576	0.065311	0.00724715	0.0266551	0.053926	0.0639917	0.0531636	0.0624546	0.0169451	0.140134	0.138809	0.0693931	0.0194306	0.000956005	0.00120799	0.0450635	0.00445826	1.121813	1.27742	0.00164164	0.0438413	0.376958	2.65282	22.8095	609.148	4.636361	0.038712	0.0389386	0.0147123	0.00983806	0.0508606	0.0267459	0.0247866	0.0235199	0.01343	0.0197316	0.0140803	0.0154506	0.0305747	0.0157487	0.00516987	0.00506587	0.0075064	0.0593683	0.0141028	0.0529437	0.0361999	0.0251035	0.00492124	0.0375129	0.000755711	0.00385674	0.00406524	0.00598002	0.0156739	0.00746344	0.0530045	0.0275269	0.00305449	0.0112345	0.0227284	0.0269709	0.0224071	0.026323	0.00714194	0.0590631	0.0585046	0.0292474	0.00818949	0.000402932	0.000509135	0.0189931	0.00187904	0.9762168	0.439093	0.560907	2.372623
13356	-185.5749	-246.2817	60.70685	0.140454	0.00706617	0.0552068	0.00953294	0.156826	0.0388237	0.0160026	0.0552016	0.00345091	0.0180792	0.0245632	0.0188639	0.175587	0.0241385	0.0714589	0.000929268	0.0178621	0.0731449	0.002601	0.101894	0.00265323	0.0386217	0.0489163	0.010657	0.0385011	0.0101747	0.00561517	0.00456981	0.0191649	0.0318695	0.0840482	0.0545842	0.0100748	0.00132678	0.0263753	0.138211	0.00710237	0.0196111	0.00598687	0.0449339	0.0289479	0.0125452	0.0118327	0.018189	0.0504966	0.00828423	0.0735298	0.9653342	0.9329913	0.0064567	0.0854942	0.464284	2.15385	11.6967	154.878	3.646174	0.0772359	0.00388569	0.0303582	0.00524216	0.0862388	0.0213492	0.00879985	0.0303553	0.00189766	0.00994176	0.0135073	0.0103733	0.0965556	0.0132738	0.0392952	0.000511004	0.00982239	0.0402224	0.00143029	0.0560317	0.00145901	0.0212381	0.0268991	0.00586027	0.0211718	0.00559508	0.00308778	0.00251294	0.0105388	0.017525	0.0462181	0.0300159	0.00554013	0.000729595	0.0145038	0.0760025	0.00390559	0.0107841	0.00329218	0.0247091	0.0159185	0.00689863	0.00650682	0.0100021	0.0277681	0.0045555	0.040434	1.006982	0.517333	0.482667	1.818512
13392	-191.9182	-254.3614	62.44324	0.0250778	0.0125294	0.0194444	0.00194242	0.0168	0.0404109	0.00150331	0.0250962	0.0244551	0.0218322	0.0160258	0.00378662	0.0644159	0.00562895	0.01257	0.00809068	0.00838146	0.00900332	0.0111317	0.00900463	0.00240487	0.0668204	0.0101482	0.010324	0.0457534	0.00874577	0.002493	0.0132169	0.0111505	0.0181445	0.0228446	0.0122207	0.00835875	0.00120449	0.0249864	0.0286384	0.000841194	0.0148022	0.0111124	0.000662187	0.00332948	0.00919525	0.0101832	0.00499982	0.00595708	0.0159929	0.00824494	0.81854	0.6928208	0.00826381	0.0964281	0.482048	2.07448	10.3704	121.01	3.467744	0.0353255	0.0176493	0.0273902	0.00273617	0.0236651	0.0569243	0.00211762	0.0353514	0.0344483	0.0307536	0.0225745	0.00533398	0.0907385	0.00792914	0.0177065	0.0113968	0.0118064	0.0126824	0.0156806	0.0126843	0.00338759	0.0941257	0.0142951	0.0145428	0.0644499	0.0123196	0.00351173	0.0186178	0.015707	0.025559	0.0321798	0.0172145	0.0117744	0.00169669	0.0351968	0.040341	0.00118494	0.020851	0.0156533	0.000932782	0.00469003	0.0129528	0.0143445	0.00704293	0.00839137	0.0225282	0.0116141	1.037659	0.59073	0.40927	0.7099063
13428	-196.8765	-259.2209	62.34437	0.00198598	0.00729143	0.0536853	0.00838049	0.138464	0.025399	0.00374216	0.0261383	0.0404573	0.00123987	0.0200088	0.000428751	0.0886269	0.00379051	0.00627374	0.0207174	0.148943	0.0107678	0.11696	0.0515804	0.0512593	0.0221133	0.0282999	0.00993426	0.051963	0.012243	0.00274091	0.0119436	0.0491748	0.0476596	0.0671242	0.0242835	0.119505	0.0315638	0.0109302	0.0526781	0.0101882	0.00444151	0.0415996	0.0276829	0.00329824	0.00330606	0.00613202	0.00491124	0.00815899	0.00241701	0.015897	1.204703	1.514783	0.067192	0.267966	0.663088	1.50809	3.73181	14.8827	1.952431	0.00132723	0.00487288	0.035878	0.00560069	0.092536	0.0169742	0.00250089	0.0174683	0.0270377	0.000828608	0.0133719	0.000286535	0.0592295	0.00253321	0.00419275	0.0138455	0.0995389	0.00719613	0.0781642	0.0344713	0.0342567	0.0147783	0.0189129	0.00663908	0.034727	0.00818202	0.00183175	0.00798192	0.0328636	0.031851	0.0448592	0.0162287	0.0798652	0.0210942	0.00730465	0.0352049	0.00680877	0.00296827	0.0278011	0.0185006	0.00220422	0.00220945	0.00409804	0.00328219	0.00545267	0.00161529	0.010624	0.9606697	0.397649	0.602351	1.49633
13464	-182.3784	-243.9405	61.56215	0.00506678	0.00062535	0.00217419	0.0325244	0.0316868	0.0101532	0.0462811	0.0527934	0.0812262	0.00531917	0.058357	0.0670491	0.0568591	0.000729394	0.00136891	0.00663112	0.0276753	0.116624	0.065014	0.0286306	0.0243159	0.0406753	0.0540545	0.0213162	0.230231	0.00484107	0.0167846	0.0227673	0.0493287	0.0314703	0.0320091	0.0347479	0.0662833	0.0502074	0.0262994	0.0299987	0.00938824	0.00811237	0.018168	0.0239697	0.0183343	0.0314025	0.0860527	0.0151158	0.0227867	0.132971	0.00729302	0.8743941	0.7768209	0.0161064	0.133521	0.533565	1.87419	7.48948	62.0872	2.985218	0.00280597	0.000346317	0.00120406	0.0180119	0.0175481	0.0056228	0.0256304	0.0292369	0.0449829	0.00294574	0.0323179	0.0371316	0.0314884	0.000403937	0.000758099	0.0036723	0.0153265	0.064586	0.0360046	0.0158555	0.0134661	0.0225259	0.0299353	0.0118048	0.127501	0.00268097	0.00929526	0.0126085	0.0273181	0.0174282	0.0177265	0.0192433	0.0367075	0.0278047	0.0145646	0.0166132	0.00519919	0.00449261	0.0100614	0.0132743	0.0101535	0.0173906	0.0476558	0.00837108	0.0126192	0.0736391	0.00403886	1.025769	0.562803	0.437197	1.805714
13500	-181.4772	-241.4412	59.96406	0.0520966	0.00175023	0.00818776	0.0316623	0.133566	0.0534121	0.0300641	0.00506574	0.0495226	0.00809482	0.0929133	0.0339122	0.129808	0.00448205	0.0023621	0.0170587	0.0857847	0.074238	0.104986	0.0560992	0.0488675	0.0784479	0.0337695	0.01132	0.251949	0.0940839	0.00948426	0.119235	0.00221882	0.0852533	0.11485	0.109153	0.0372537	0.125575	0.0800476	0.0203884	0.00180426	0.0350345	0.00330846	0.0163379	0.0955686	0.0318432	0.184817	0.0308899	0.0306628	0.16827	0.0072699	1.212486	1.539639	0.0398905	0.207798	0.612515	1.63261	4.81237	25.0686	2.329451	0.0185876	0.000624464	0.00292131	0.0112968	0.047655	0.0190569	0.0107266	0.00180741	0.0176692	0.00288815	0.0331505	0.0120995	0.0463142	0.00159915	0.000842774	0.00608636	0.0306071	0.0264874	0.0374581	0.0200156	0.0174354	0.0279894	0.0120486	0.00403886	0.089893	0.0335682	0.00338389	0.0425418	0.000791653	0.0304175	0.0409772	0.0389446	0.0132917	0.0448039	0.0285602	0.00727438	0.000643742	0.0124999	0.00118042	0.00582921	0.0340979	0.0113613	0.0659408	0.0110212	0.0109402	0.060037	0.00259383	0.9592351	0.393757	0.606243	2.802769
13536	-189.2537	-250.2937	61.04001	0.05967	0.00420252	0.0078637	0.0319983	0.052474	0.00848784	0.0235261	0.0089531	0.00793636	0.0673645	0.0248264	0.00300173	0.107185	0.0234876	0.0189374	0.0322597	0.040645	0.0528355	0.0474603	0.0132137	0.0369868	0.0920977	0.0486713	0.0523574	0.119374	0.00532027	0.0124613	0.00327962	8.30515e-05	0.0696946	0.0543872	0.0234384	0.036979	0.0292708	0.00659871	0.0290873	0.00816335	0.0380045	0.00928785	0.0795489	0.0111715	0.0166905	0.0496991	0.0960986	0.0293008	0.02132	0.00533404	0.8738936	0.7760311	0.00544214	0.0786555	0.452364	2.21061	12.7137	183.751	3.769779	0.0368098	0.00259249	0.00485103	0.0197394	0.0323707	0.00523606	0.014513	0.00552308	0.00489586	0.0415565	0.0153151	0.00185174	0.0661212	0.0144892	0.0116823	0.0199007	0.0250735	0.0325937	0.0292777	0.00815143	0.0228168	0.0568141	0.0300248	0.0322987	0.0736407	0.00328202	0.00768728	0.00202316	5.12336e-05	0.0429939	0.0335509	0.0144589	0.0228119	0.0180568	0.00407067	0.0179437	0.00503589	0.0234446	0.00572958	0.0490729	0.00689158	0.0102962	0.0306589	0.0592823	0.0180753	0.0131521	0.00329051	1.025874	0.563053	0.436947	1.621035
13572	-187.7883	-248.5981	60.80977	0.0108839	0.00765783	0.00162872	0.0124265	0.015263	0.0266173	0.000242152	0.000463575	0.0554347	0.0107864	0.01936	0.013362	0.0359867	0.000876044	0.0176189	0.0215893	0.0140021	0.0155082	0.0360322	0.0130096	0.0221778	0.0185987	0.0282297	0.010737	0.0171378	0.00368491	0.0779598	0.00627877	0.0234938	0.0169508	0.00663002	0.002984	0.0322313	0.0118498	0.00557772	0.0102862	0.0237826	0.0188093	0.0336729	0.0147938	0.0284249	0.011393	0.0356938	0.00648716	0.0644899	0.0142264	0.0100357	1.138876	1.322546	0.00250193	0.0538434	0.401917	2.48807	18.5724	399.691	4.331682	0.0122931	0.00864933	0.0018396	0.0140355	0.0172392	0.0300636	0.000273505	0.000523597	0.0626121	0.0121829	0.0218666	0.0150921	0.0406461	0.00098947	0.0199002	0.0243846	0.015815	0.0175161	0.0406974	0.014694	0.0250493	0.0210068	0.0318848	0.0121272	0.0193568	0.00416202	0.0880537	0.00709171	0.0265356	0.0191455	0.00748845	0.00337036	0.0364044	0.013384	0.0062999	0.011618	0.0268619	0.0212447	0.0380327	0.0167092	0.0321053	0.0128681	0.0403153	0.00732708	0.0728398	0.0160683	0.0113351	0.9729754	0.430562	0.569438	0.8853668
13608	-189.0977	-249.5797	60.48201	0.000873169	0.00825682	0.0243041	0.00826521	0.0272771	0.0325779	0.003387	0.013856	0.0210091	0.0144951	0.0298074	0.0232287	0.0439305	0.00986955	0.0125764	0.00663966	0.00609108	0.0356815	0.0322991	0.0503401	0.025858	0.01781	0.0417385	0.00256478	0.00875193	0.00302872	0.024784	0.00203781	0.0178537	0.0313555	0.00648375	0.00459518	0.00143756	0.0110783	0.00260647	0.00638468	0.0172499	0.00608118	0.0287493	0.0133156	0.00400316	0.0248092	0.0347336	0.0126267	0.0861565	0.00327162	0.0108356	1.152634	1.360255	0.00159959	0.04329	0.375472	2.66331	23.1	625.161	4.655123	0.00102129	0.00965747	0.028427	0.00966729	0.0319043	0.0381043	0.00396156	0.0162065	0.0245729	0.016954	0.0348639	0.0271691	0.0513827	0.0115438	0.0147098	0.00776598	0.00712435	0.0417344	0.0377782	0.0588797	0.0302445	0.0208312	0.0488189	0.00299986	0.0102366	0.0035425	0.0289883	0.0023835	0.0208823	0.0366745	0.00758363	0.00537469	0.00168143	0.0129576	0.00304863	0.00746775	0.0201761	0.00711276	0.0336262	0.0155744	0.00468224	0.0290177	0.0406256	0.0147687	0.100772	0.0038266	0.0126737	0.9703775	0.423683	0.576317	0.8549668
13644	-195.0919	-254.6626	59.57068	0.0306139	0.0481343	0.0319945	0.0632086	0.10501	0.0396972	0.0155129	0.00607399	0.00816718	0.00806343	0.0687497	0.0117048	0.0551202	0.0509918	0.0203095	0.021156	0.0285515	0.0212531	0.131679	0.127088	0.0084074	0.107749	0.0927052	0.00255899	0.0166022	0.0392695	0.0450501	0.00409475	0.0384392	0.0361869	0.0784997	0.0295571	0.0466291	0.0104407	0.0145563	0.00196978	0.0117935	0.01569	0.0543281	0.156887	0.0442047	0.127833	0.197905	0.0163768	0.118988	0.0343226	0.00450572	1.090764	1.19965	0.00467603	0.0730455	0.442041	2.26224	13.6901	213.856	3.879485	0.0136145	0.0214061	0.0142284	0.0281098	0.0466994	0.017654	0.00689883	0.0027012	0.00363207	0.00358593	0.0305741	0.0052053	0.0245128	0.0226769	0.00903193	0.00940841	0.0126973	0.00945159	0.0585596	0.0565182	0.0037389	0.0479177	0.0412274	0.00113802	0.00738324	0.0174638	0.0200345	0.001821	0.0170945	0.0160929	0.03491	0.0131445	0.0207367	0.00464313	0.00647339	0.000875992	0.00524475	0.00697759	0.0241606	0.0697699	0.0196585	0.0568492	0.0880114	0.00728303	0.0529157	0.0152638	0.00200376	0.9821708	0.454618	0.545382	2.248629
13680	-187.5919	-249.5043	61.91238	0.00916654	0.0101955	0.0337098	0.001494	0.0017525	0.0136988	0.00590384	0.01199	0.00169285	0.00247209	0.0107548	0.00383084	0.00529723	0.0224523	0.0185701	0.00675014	0.00317454	0.0129064	0.00926119	0.0394539	0.0279601	0.00319324	0.00306709	0.00272751	0.0194356	0.0141124	0.0442606	0.00552456	0.00620665	0.00366633	0.00454971	0.0153885	0.00342958	0.00307528	0.00767494	0.00272875	0.000750316	0.00893961	0.0101491	0.0599498	0.0151598	0.0281807	0.0272933	0.0159798	0.027473	0.0329681	0.0042188	0.9845831	0.9696342	0.0058094	0.081201	0.456881	2.18875	12.3151	172.135	3.722559	0.0147232	0.0163759	0.0541444	0.00239964	0.00281485	0.0220029	0.00948269	0.0192582	0.00271905	0.00397065	0.0172743	0.00615306	0.00850838	0.0360626	0.0298271	0.010842	0.00509893	0.0207302	0.0148753	0.0633706	0.0449093	0.00512896	0.00492633	0.00438091	0.0312174	0.0226673	0.071091	0.00887351	0.00996907	0.00588884	0.00730771	0.0247168	0.00550856	0.00493949	0.0123274	0.00438289	0.00120515	0.0143587	0.0163014	0.0962908	0.0243496	0.0452636	0.0438383	0.0256667	0.0441269	0.0529532	0.00677621	1.003093	0.507708	0.492292	0.6225905
13716	-181.1699	-242.7667	61.59674	0.0105175	0.0212926	0.0165129	0.00480323	0.0833216	0.0807194	0.0290583	0.0605437	0.000662403	0.0286198	0.0120809	0.00237991	0.11127	0.0218086	0.0199012	0.00310881	0.0121715	0.0212552	0.0198835	0.0883752	0.0176099	0.13932	0.0035272	0.0416201	0.0602421	0.0811647	0.017111	0.0457525	0.0123971	0.0350478	0.000762234	0.0702954	0.0265785	0.00698833	0.0439497	0.0360276	0.0124642	0.069761	0.0139305	0.0353187	0.0255435	0.132997	0.045829	0.0331046	0.00721677	0.0234256	0.0431211	0.9234018	0.8577033	0.0165386	0.135256	0.535719	1.86665	7.39337	60.4646	2.96607	0.00608164	0.0123122	0.0095484	0.00277741	0.0481797	0.046675	0.0168026	0.0350086	0.000383026	0.016549	0.00698563	0.00137615	0.0643405	0.0126105	0.0115076	0.00179763	0.00703801	0.0122906	0.0114974	0.0511019	0.0101827	0.0805601	0.00203956	0.0240663	0.0348343	0.0469325	0.00989423	0.0264558	0.00716846	0.020266	0.000440753	0.0406474	0.0153687	0.00404092	0.0254134	0.0208325	0.00720727	0.0403384	0.00805515	0.0204226	0.0147702	0.076904	0.0265001	0.0191423	0.00417301	0.0135456	0.0249343	1.015558	0.538299	0.461701	1.729393
